Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_905.jpg;0;1;0;2.721967;104.0648;88.11438;1.350591;22.91506;-0.001287742
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_971.jpg;-2.992675;1;0;2.777394;104.219;88.17788;1.351731;22.74256;-0.0004771253
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_037.jpg;0;1;0;2.820043;104.4285;88.2634;1.351791;22.49606;-0.0003967416
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_104.jpg;0;1;0;2.861529;104.5884;88.32881;1.357965;22.4453;-0.001287799
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_170.jpg;0;1;0;2.917186;104.7506;88.39507;1.36181;22.42384;-0.001436186
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_237.jpg;0;0.8003292;0;2.956071;104.9701;88.4846;1.362468;22.40652;-0.0008763263
Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_305.jpg;0;0.6004331;0;2.986454;105.1364;88.55235;1.353956;22.39106;-0.0008201718
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_371.jpg;0;0.4029492;0;3.012075;105.3035;88.62035;1.331155;22.37273;-0.0007661484
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_437.jpg;-1.5012;0.2000591;0;3.020293;105.5263;88.71054;1.254172;22.2753;-0.0004316326
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_504.jpg;-4.481413;0.001378179;0;3.019914;105.6931;88.77604;1.147173;21.88167;-8.993105E-05
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_571.jpg;-7.495288;0;0;3.006477;105.8596;88.83812;0.9913485;21.13139;359.9594
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_637.jpg;-10.49481;0;0;2.994451;106.0819;88.91294;0.7091952;19.51662;359.7655
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_704.jpg;-10.40904;0;0;2.981013;106.2486;88.96296;0.451699;18.03119;359.5253
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_771.jpg;-7.409522;0;0;2.967031;106.4152;89.00988;0.1724068;16.7272;359.2586
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_837.jpg;-4.414052;0;0;2.957578;106.6373;89.07053;359.8332;15.54274;358.9527
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_904.jpg;-1.435277;0;0;2.946711;106.8057;89.11757;359.7436;15.08419;358.9031
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_07_971.jpg;0;0;0.09989405;2.932237;106.9758;89.16574;359.8015;14.94628;359.013
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_037.jpg;0;0;0.3000752;2.887933;107.1983;89.22674;359.8388;14.97159;359.2188
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_104.jpg;0;0;0.49986;2.816341;107.3568;89.26945;359.683;14.97969;359.3689
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_171.jpg;0;0;0.6972209;2.662077;107.5051;89.30966;359.3401;14.99694;359.5529
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_237.jpg;0;0;0;2.508341;107.689;89.36066;358.7469;14.98224;359.9184
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_304.jpg;0;0;0;2.489856;107.8309;89.39787;358.6425;15.0877;0.1274301
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_370.jpg;0;0;0.2028573;2.454198;107.9775;89.43443;358.8795;15.00217;0.152261
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_437.jpg;0;0;0;2.375735;108.1666;89.48313;359.1732;14.89917;0.1208969
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_505.jpg;0;0;0.1026839;2.363226;108.306;89.5201;359.3369;14.89114;0.1290322
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_571.jpg;0;0;0.299577;2.31537;108.4415;89.55608;359.4151;14.88986;0.1342575
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_636.jpg;0;0;0;2.284616;108.619;89.603;359.469;14.88364;0.1189429
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_704.jpg;0;0;0.1995778;2.271501;108.7499;89.63776;359.4709;14.8828;0.1065101
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_770.jpg;0;0;0.3998401;2.198517;108.8756;89.67095;359.3723;14.87754;0.08129691
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_837.jpg;0;0;0.5995349;2.100929;109.0304;89.71152;359.0111;14.85944;0.00912441
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_904.jpg;0;0;0.799638;1.969562;109.1344;89.73978;358.5715;14.86702;-0.001296431
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_08_970.jpg;0;0;0.9963659;1.817379;109.2354;89.76697;358.3383;14.94051;-0.005407408
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_038.jpg;0;0;1;1.694062;109.3647;89.80186;358.3173;15.03484;-0.00529915
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_104.jpg;0;0;1;1.584832;109.4574;89.82704;358.5193;15.0914;-0.002422431
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_171.jpg;0;0;1;1.43089;109.5442;89.85054;358.8484;15.13046;-0.003650619
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_237.jpg;0;0;1;1.147828;109.6287;89.87321;358.6847;15.13127;-0.003240765
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_304.jpg;0;0;1;0.9899516;109.6804;89.88714;358.5126;15.11192;-4.024764E-05
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_371.jpg;0;0;1;0.8269243;109.7289;89.89986;358.5607;15.17908;-0.004774207
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_437.jpg;0;0;1;0.6346115;109.7752;89.91177;358.5358;15.06536;359.9933
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_505.jpg;0;0;1;0.4012368;109.791;89.9156;358.3449;15.05849;0.003921364
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_570.jpg;0;0;1;0.07675631;109.7914;89.91571;358.1204;15.06234;0.01208954
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_637.jpg;0;0;0;-0.01048382;109.7915;89.91575;358.2225;15.06395;0.001039009
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_704.jpg;0;0;0;-0.076377;109.7915;89.91583;358.6183;15.0769;0.008496025
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_771.jpg;0;-0.199767;0;-0.141519;109.7927;89.91565;359.1938;15.13889;0.009389691
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_837.jpg;0;-0.3972931;0;-0.1586625;109.7917;89.91536;359.8627;15.09342;0.02387138
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_09_903.jpg;0;-0.3933302;0;-0.161404;109.7882;89.91441;0.2642864;14.99215;0.03409363
